Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

RanInt_n480_ds_01.txt	366128.00		362808.600	2831.114		16.687	0.239
RanInt_n480_ds_02.txt	365289.00		363101.800	1496.940		16.542	0.048
RanInt_n480_ds_03.txt	364565.00		360434.600	3170.239		16.822	0.370
RanInt_n480_ds_04.txt	369154.00		367228.200	1352.141		16.397	0.236
RanInt_n480_ds_05.txt	365041.00		362147.200	2726.744		16.561	0.285
RanInt_n480_ds_06.txt	365254.00		363028.000	1708.928		16.949	0.154
RanInt_n480_ds_07.txt	364534.00		362406.400	1801.074		16.634	0.180
RanInt_n480_ds_08.txt	365825.00		363861.200	1283.976		16.705	0.177
RanInt_n480_ds_09.txt	365518.00		363004.200	1526.237		16.569	0.239
RanInt_n480_ds_10.txt	371420.00		367700.400	3139.832		16.852	0.429
RanInt_n480_ss_01.txt	354503.00		350583.400	2461.680		9.274	0.333
RanInt_n480_ss_02.txt	353909.00		351375.600	1984.164		9.137	0.315
RanInt_n480_ss_03.txt	354615.00		351451.600	2561.290		8.833	0.225
RanInt_n480_ss_04.txt	354838.00		351633.600	3115.493		9.051	0.350
RanInt_n480_ss_05.txt	355426.00		353768.200	1669.622		8.822	0.155
RanInt_n480_ss_06.txt	355398.00		352001.200	2298.267		8.825	0.270
RanInt_n480_ss_07.txt	355228.00		351564.400	2857.524		9.041	0.354
RanInt_n480_ss_08.txt	356332.00		353081.800	2652.369		8.971	0.201
RanInt_n480_ss_09.txt	355796.00		353945.200	1120.318		8.709	0.131
RanInt_n480_ss_10.txt	356279.00		354821.400	940.508		8.948	0.244
RanInt_n960_ds_01.txt	1172326.00		1166572.800	5521.313		36.121	0.390
RanInt_n960_ds_02.txt	1170762.00		1161800.400	5347.773		36.244	0.344
RanInt_n960_ds_03.txt	1169274.00		1159109.000	5438.597		36.499	0.427
RanInt_n960_ds_04.txt	1162216.00		1160376.200	1782.541		36.754	0.798
RanInt_n960_ds_05.txt	1167839.00		1160520.800	5802.087		36.957	0.717
RanInt_n960_ds_06.txt	1167241.00		1165618.600	2296.142		36.051	0.353
RanInt_n960_ds_07.txt	1172025.00		1166192.200	5051.637		36.030	0.362
RanInt_n960_ds_08.txt	1164210.00		1160437.800	2505.131		36.456	0.207
RanInt_n960_ds_09.txt	1166799.00		1162451.600	3882.408		36.146	0.598
RanInt_n960_ds_10.txt	1169580.00		1165565.400	3627.328		36.636	0.258
RanInt_n960_ss_01.txt	1146173.00		1142347.800	3794.324		19.063	0.386
RanInt_n960_ss_02.txt	1148816.00		1137219.200	8933.466		19.746	0.935
RanInt_n960_ss_03.txt	1141054.00		1134948.600	4876.058		19.766	0.385
RanInt_n960_ss_04.txt	1144642.00		1140528.200	3209.091		19.800	0.725
RanInt_n960_ss_05.txt	1145995.00		1138794.000	7206.700		19.240	0.643
RanInt_n960_ss_06.txt	1152171.00		1145314.800	5152.417		19.341	0.309
RanInt_n960_ss_07.txt	1145515.00		1136071.600	8318.776		19.597	0.459
RanInt_n960_ss_08.txt	1147184.00		1138168.000	6345.182		19.644	0.546
RanInt_n960_ss_09.txt	1145767.00		1142118.600	3859.891		19.312	0.575
RanInt_n960_ss_10.txt	1145029.00		1140763.000	3446.846		19.392	0.612
RanReal_n120_ds_01.txt	48438.67		47718.394	421.379		3.641	0.047
RanReal_n120_ds_02.txt	48356.86		48071.709	216.172		3.711	0.058
RanReal_n120_ds_03.txt	47745.33		47185.215	388.877		3.646	0.085
RanReal_n120_ds_04.txt	47714.24		47488.408	179.483		3.692	0.041
RanReal_n120_ds_05.txt	47053.57		46599.843	332.006		3.685	0.096
RanReal_n120_ds_06.txt	47985.57		47571.864	354.686		3.677	0.017
RanReal_n120_ds_07.txt	47876.25		47487.349	329.775		3.607	0.025
RanReal_n120_ds_08.txt	47880.96		47463.251	361.601		3.748	0.095
RanReal_n120_ds_09.txt	47762.66		47424.321	359.185		3.810	0.155
RanReal_n120_ds_10.txt	47187.28		46854.081	211.586		3.661	0.050
RanReal_n120_ss_01.txt	45137.32		44976.737	131.705		1.968	0.056
RanReal_n120_ss_02.txt	45335.78		44957.658	315.715		1.970	0.037
RanReal_n120_ss_03.txt	45040.50		44842.654	225.109		1.965	0.039
RanReal_n120_ss_04.txt	45584.75		44856.001	487.621		2.007	0.029
RanReal_n120_ss_05.txt	44734.52		44348.091	249.757		1.999	0.060
RanReal_n120_ss_06.txt	45262.88		44802.545	322.141		2.028	0.102
RanReal_n120_ss_07.txt	44964.87		44708.150	266.394		1.932	0.087
RanReal_n120_ss_08.txt	45725.50		44933.696	509.952		2.025	0.040
RanReal_n120_ss_09.txt	45224.37		44783.157	228.763		2.123	0.143
RanReal_n120_ss_10.txt	45251.23		44649.812	371.504		2.015	0.105
RanReal_n240_ds_01.txt	153404.33		151755.376	1289.224		8.056	0.129
RanReal_n240_ds_02.txt	153433.88		152563.347	534.724		7.858	0.112
RanReal_n240_ds_03.txt	152342.21		151314.350	742.477		7.954	0.239
RanReal_n240_ds_04.txt	153139.60		152079.964	716.328		8.194	0.187
RanReal_n240_ds_05.txt	150451.07		149884.785	595.316		8.094	0.115
RanReal_n240_ds_06.txt	152576.32		152346.528	152.910		8.070	0.176
RanReal_n240_ds_07.txt	150930.71		150054.215	699.614		7.990	0.089
RanReal_n240_ds_08.txt	150695.99		148906.307	1152.014		8.141	0.280
RanReal_n240_ds_09.txt	152433.29		151372.878	876.809		8.035	0.152
RanReal_n240_ds_10.txt	150925.10		150453.294	427.397		8.004	0.085
RanReal_n240_ss_01.txt	147348.05		146378.520	1110.950		4.229	0.141
RanReal_n240_ss_02.txt	147882.60		146360.048	867.812		4.349	0.193
RanReal_n240_ss_03.txt	148034.00		147091.509	901.029		4.236	0.147
RanReal_n240_ss_04.txt	148115.86		146929.920	1518.279		4.254	0.154
RanReal_n240_ss_05.txt	147304.25		146315.799	787.223		4.295	0.187
RanReal_n240_ss_06.txt	147944.84		146849.330	716.612		4.241	0.111
RanReal_n240_ss_07.txt	148411.17		146780.709	1167.620		4.330	0.195
RanReal_n240_ss_08.txt	147648.59		146591.719	852.217		4.245	0.075
RanReal_n240_ss_09.txt	147737.29		146708.887	733.906		4.257	0.111
RanReal_n240_ss_10.txt	146584.31		145716.439	580.074		4.336	0.068
RanReal_n480_ds_01.txt	365329.14		362249.815	2796.458		16.709	0.329
RanReal_n480_ds_02.txt	363900.77		359507.669	2596.020		16.964	0.257
RanReal_n480_ds_03.txt	363604.94		360373.785	2623.273		17.086	0.476
RanReal_n480_ds_04.txt	364856.30		362369.084	1581.776		16.839	0.310
RanReal_n480_ds_05.txt	365216.36		362815.005	1301.482		16.589	0.374
RanReal_n480_ds_06.txt	366592.14		362822.354	2365.970		16.855	0.247
RanReal_n480_ds_07.txt	364794.07		362893.590	1348.659		16.421	0.193
RanReal_n480_ds_08.txt	364335.45		361873.646	2400.433		16.928	0.266
RanReal_n480_ds_09.txt	364973.07		362026.897	2417.468		16.568	0.238
RanReal_n480_ds_10.txt	370463.64		367842.188	1553.211		16.524	0.154
RanReal_n480_ss_01.txt	353944.06		349448.404	3433.160		9.304	0.594
RanReal_n480_ss_02.txt	354158.05		351232.713	1958.463		9.154	0.309
RanReal_n480_ss_03.txt	353828.69		351934.714	1780.703		9.077	0.359
RanReal_n480_ss_04.txt	352790.44		350860.249	2130.825		8.965	0.318
RanReal_n480_ss_05.txt	353264.32		351554.760	1179.547		8.906	0.195
RanReal_n480_ss_06.txt	354690.44		353516.476	866.726		8.679	0.128
RanReal_n480_ss_07.txt	355165.35		352399.173	1978.724		8.782	0.142
RanReal_n480_ss_08.txt	354540.51		352586.772	1983.941		8.868	0.347
RanReal_n480_ss_09.txt	353050.74		350206.437	2286.807		8.897	0.171
RanReal_n480_ss_10.txt	355953.74		354132.687	1386.332		8.845	0.242
RanReal_n960_ds_01.txt	1166305.02		1162253.375	3143.779		36.374	0.717
RanReal_n960_ds_02.txt	1165530.79		1163317.253	1600.862		36.837	0.391
RanReal_n960_ds_03.txt	1164178.34		1158080.953	5980.619		36.985	0.524
RanReal_n960_ds_04.txt	1165110.86		1160443.925	3954.209		36.339	0.259
RanReal_n960_ds_05.txt	1166361.67		1155785.529	5675.450		36.312	0.468
RanReal_n960_ds_06.txt	1166179.13		1158545.007	6827.184		36.359	0.713
RanReal_n960_ds_07.txt	1168644.71		1161821.436	6765.746		36.045	0.414
RanReal_n960_ds_08.txt	1164924.57		1158917.865	4885.261		36.317	0.276
RanReal_n960_ds_09.txt	1163636.12		1160094.093	2161.738		36.549	0.431
RanReal_n960_ds_10.txt	1166055.06		1160263.808	3784.832		36.812	0.389
RanReal_n960_ss_01.txt	1138841.96		1130927.912	5001.194		20.282	0.683
RanReal_n960_ss_02.txt	1145972.22		1137863.157	7603.097		19.581	0.499
RanReal_n960_ss_03.txt	1145795.14		1139771.878	5826.058		18.984	0.271
RanReal_n960_ss_04.txt	1145069.62		1139604.313	3962.640		19.360	0.400
RanReal_n960_ss_05.txt	1146769.92		1138819.346	6099.876		19.249	0.218
RanReal_n960_ss_06.txt	1143232.27		1142284.868	777.069		19.307	0.511
RanReal_n960_ss_07.txt	1144060.42		1139301.427	4673.205		19.394	0.218
RanReal_n960_ss_08.txt	1145113.65		1135181.362	5363.135		19.784	0.632
RanReal_n960_ss_09.txt	1140278.38		1136112.969	2986.040		19.619	0.390
RanReal_n960_ss_10.txt	1145488.96		1138702.215	7132.464		19.614	0.785


############################WJ############################

Geo_n120_ds_01.txt	111461.00		110751.002	500.930		3.700	0.083
Geo_n120_ds_02.txt	61581.20		61166.250	353.584		3.678	0.084
Geo_n120_ds_03.txt	51887.48		51548.221	338.841		3.533	0.042
Geo_n120_ds_04.txt	80389.20		80294.534	65.286		3.616	0.042
Geo_n120_ds_05.txt	121105.63		120159.336	874.069		3.611	0.060
Geo_n120_ds_06.txt	136171.61		136048.844	100.571		3.635	0.047
Geo_n120_ds_07.txt	108062.87		107242.249	464.473		3.628	0.087
Geo_n120_ds_08.txt	87838.08		87691.153	80.823		3.615	0.045
Geo_n120_ds_09.txt	95065.47		94547.621	421.749		3.579	0.074
Geo_n120_ds_10.txt	65273.44		65188.965	73.755		3.654	0.097
Geo_n120_ss_01.txt	101331.18		101310.402	17.539		1.919	0.079
Geo_n120_ss_02.txt	54733.78		54681.074	28.825		1.922	0.080
Geo_n120_ss_03.txt	47536.17		47510.556	23.689		1.952	0.104
Geo_n120_ss_04.txt	73321.44		73232.569	55.240		2.021	0.115
Geo_n120_ss_05.txt	112377.31		112319.606	38.573		1.841	0.033
Geo_n120_ss_06.txt	125077.47		125010.870	55.542		1.896	0.046
Geo_n120_ss_07.txt	98257.16		98180.390	54.637		1.877	0.065
Geo_n120_ss_08.txt	79792.27		79707.320	47.347		1.950	0.104
Geo_n120_ss_09.txt	87001.63		86962.311	29.751		1.906	0.061
Geo_n120_ss_10.txt	60080.75		60050.878	19.805		1.975	0.109
Geo_n240_ds_01.txt	199871.03		199188.581	514.388		7.940	0.092
Geo_n240_ds_02.txt	347351.45		346417.490	534.924		7.755	0.094
Geo_n240_ds_03.txt	216564.16		216259.419	421.729		7.893	0.227
Geo_n240_ds_04.txt	262685.40		261859.480	600.662		7.750	0.132
Geo_n240_ds_05.txt	312547.84		312081.288	516.852		7.697	0.113
Geo_n240_ds_06.txt	357222.59		356793.905	376.882		7.895	0.152
Geo_n240_ds_07.txt	340801.70		339537.950	917.098		7.880	0.290
Geo_n240_ds_08.txt	130864.78		130826.451	51.055		7.791	0.166
Geo_n240_ds_09.txt	409138.27		408701.527	416.799		7.820	0.318
Geo_n240_ds_10.txt	354233.62		353428.822	761.887		7.790	0.162
Geo_n240_ss_01.txt	188571.81		188545.395	20.043		4.094	0.167
Geo_n240_ss_02.txt	329637.65		329573.933	54.318		4.179	0.131
Geo_n240_ss_03.txt	206681.24		206628.274	33.292		4.061	0.099
Geo_n240_ss_04.txt	245892.76		245797.710	76.054		4.126	0.043
Geo_n240_ss_05.txt	298158.53		298045.088	67.963		4.289	0.282
Geo_n240_ss_06.txt	337993.59		337907.966	77.585		4.065	0.099
Geo_n240_ss_07.txt	325433.11		325343.318	64.830		4.201	0.205
Geo_n240_ss_08.txt	126778.77		126754.711	32.582		4.248	0.169
Geo_n240_ss_09.txt	390783.01		390686.147	76.784		4.148	0.186
Geo_n240_ss_10.txt	338916.98		338787.700	107.425		4.186	0.201
Geo_n480_ds_01.txt	580632.78		578888.867	1632.146		16.501	0.280
Geo_n480_ds_02.txt	1086859.41		1085578.686	725.223		16.170	0.136
Geo_n480_ds_03.txt	662385.88		659924.455	1598.203		16.358	0.204
Geo_n480_ds_04.txt	833491.05		832893.288	768.192		16.416	0.172
Geo_n480_ds_05.txt	983825.28		981827.646	1968.731		16.576	0.219
Geo_n480_ds_06.txt	1009812.42		1006928.166	1983.396		16.299	0.132
Geo_n480_ds_07.txt	861418.49		859202.974	1625.785		21.195	0.697
Geo_n480_ds_08.txt	585153.06		584027.252	1108.653		21.388	0.301
Geo_n480_ds_09.txt	665539.77		663958.583	1582.084		21.503	0.314
Geo_n480_ds_10.txt	933963.64		930681.905	2809.566		21.531	0.168
Geo_n480_ss_01.txt	551230.32		551114.353	103.143		11.235	0.385
Geo_n480_ss_02.txt	1045802.49		1045677.492	123.771		11.124	0.187
Geo_n480_ss_03.txt	632572.78		632390.510	217.287		11.525	0.536
Geo_n480_ss_04.txt	788420.95		788204.485	143.690		11.302	0.416
Geo_n480_ss_05.txt	944411.04		944093.234	249.316		11.348	0.446
Geo_n480_ss_06.txt	965131.35		965026.547	71.933		11.188	0.043
Geo_n480_ss_07.txt	826177.79		825846.788	184.778		11.743	0.244
Geo_n480_ss_08.txt	555594.23		555477.693	127.137		11.396	0.373
Geo_n480_ss_09.txt	635206.51		635104.075	53.863		11.089	0.265
Geo_n480_ss_10.txt	881820.06		881657.864	174.159		11.401	0.352
Geo_n960_ds_01.txt	3357488.56		3355010.760	1780.961		46.303	0.421
Geo_n960_ds_02.txt	1720392.63		1719077.795	1378.305		46.527	0.568
Geo_n960_ds_03.txt	3344136.65		3342039.454	2025.810		46.393	0.597
Geo_n960_ds_04.txt	3615424.50		3613639.971	1962.931		46.258	0.774
Geo_n960_ds_05.txt	2337135.97		2333135.623	4323.158		46.988	0.538
Geo_n960_ds_06.txt	3147146.12		3139219.564	5894.438		46.142	0.691
Geo_n960_ds_07.txt	1300133.70		1297451.365	2213.567		46.659	0.868
Geo_n960_ds_08.txt	1720181.52		1718330.704	1715.810		47.132	0.753
Geo_n960_ds_09.txt	1894071.55		1892082.244	1548.325		46.396	0.495
Geo_n960_ds_10.txt	2612798.60		2609386.443	3809.565		46.791	0.636
Geo_n960_ss_01.txt	3250793.82		3250351.891	361.579		24.669	0.899
Geo_n960_ss_02.txt	1661840.22		1661526.831	212.312		25.068	1.025
Geo_n960_ss_03.txt	3248054.87		3247902.940	126.728		24.493	0.826
Geo_n960_ss_04.txt	3510573.54		3510456.077	159.129		24.130	0.335
Geo_n960_ss_05.txt	2262057.84		2261822.693	248.466		24.501	0.784
Geo_n960_ss_06.txt	3066201.10		3066029.511	177.292		24.038	0.331
Geo_n960_ss_07.txt	1256620.11		1256568.346	54.363		24.125	0.346
Geo_n960_ss_08.txt	1672105.84		1671943.524	113.239		25.338	0.567
Geo_n960_ss_09.txt	1833393.72		1833118.578	290.324		24.621	0.757
Geo_n960_ss_10.txt	2525964.52		2525696.942	273.209		25.039	1.151
RanInt_n120_ds_01.txt	48355.00		48147.600	109.262		4.736	0.136
RanInt_n120_ds_02.txt	48884.00		48529.000	219.572		4.746	0.137
RanInt_n120_ds_03.txt	48468.00		47545.600	554.333		4.652	0.108
RanInt_n120_ds_04.txt	48501.00		48014.000	351.885		4.670	0.066
RanInt_n120_ds_05.txt	48112.00		47449.200	477.466		4.730	0.125
RanInt_n120_ds_06.txt	47643.00		47263.000	488.142		4.672	0.103
RanInt_n120_ds_07.txt	47487.00		47281.200	198.714		4.671	0.061
RanInt_n120_ds_08.txt	48302.00		47836.200	255.176		4.681	0.008
RanInt_n120_ds_09.txt	48587.00		47671.800	483.118		4.662	0.061
RanInt_n120_ds_10.txt	47362.00		47125.400	186.318		4.747	0.116
RanInt_n120_ss_01.txt	45770.00		45410.000	230.239		2.392	0.038
RanInt_n120_ss_02.txt	45321.00		44899.400	315.600		2.615	0.090
RanInt_n120_ss_03.txt	46081.00		45690.200	351.692		2.390	0.052
RanInt_n120_ss_04.txt	45517.00		44967.600	366.402		2.491	0.052
RanInt_n120_ss_05.txt	45505.00		44866.200	460.916		2.470	0.051
RanInt_n120_ss_06.txt	44304.00		44139.200	122.777		2.465	0.050
RanInt_n120_ss_07.txt	45104.00		44851.600	155.317		2.466	0.091
RanInt_n120_ss_08.txt	45094.00		44719.400	300.511		2.542	0.048
RanInt_n120_ss_09.txt	45515.00		45156.200	251.834		2.455	0.108
RanInt_n120_ss_10.txt	45493.00		45128.600	284.517		2.476	0.075
RanInt_n240_ds_01.txt	152605.00		151701.200	825.138		10.320	0.264
RanInt_n240_ds_02.txt	152620.00		152223.600	337.527		10.106	0.240
RanInt_n240_ds_03.txt	151710.00		150865.800	878.784		10.175	0.178
RanInt_n240_ds_04.txt	154553.00		153799.600	583.029		10.100	0.152
RanInt_n240_ds_05.txt	153380.00		152740.400	560.303		10.128	0.130
RanInt_n240_ds_06.txt	153395.00		152298.600	1222.726		10.311	0.231
RanInt_n240_ds_07.txt	152160.00		150754.800	1020.241		10.020	0.094
RanInt_n240_ds_08.txt	150137.00		149428.400	562.293		10.227	0.157
RanInt_n240_ds_09.txt	151880.00		151362.400	345.254		10.204	0.147
RanInt_n240_ds_10.txt	151340.00		150441.600	717.176		10.233	0.102
RanInt_n240_ss_01.txt	148712.00		146925.000	929.138		5.314	0.088
RanInt_n240_ss_02.txt	147594.00		146740.200	706.899		5.398	0.145
RanInt_n240_ss_03.txt	148003.00		146857.000	821.202		5.427	0.117
RanInt_n240_ss_04.txt	148600.00		146777.000	1429.596		5.566	0.350
RanInt_n240_ss_05.txt	149166.00		148242.400	566.441		5.281	0.093
RanInt_n240_ss_06.txt	147500.00		146604.600	959.778		5.363	0.161
RanInt_n240_ss_07.txt	147614.00		146918.600	727.183		5.283	0.188
RanInt_n240_ss_08.txt	147990.00		146802.400	948.379		5.350	0.165
RanInt_n240_ss_09.txt	147882.00		146688.200	761.635		5.329	0.198
RanInt_n240_ss_10.txt	147171.00		146934.600	181.514		5.499	0.283
RanInt_n480_ds_01.txt	366271.00		362777.000	2508.582		21.450	0.204
RanInt_n480_ds_02.txt	363623.00		361862.600	1226.021		21.492	0.189
RanInt_n480_ds_03.txt	366469.00		363241.400	2255.543		21.231	0.379
RanInt_n480_ds_04.txt	368299.00		365819.600	2285.437		21.159	0.332
RanInt_n480_ds_05.txt	365558.00		362129.600	2188.949		21.302	0.229
RanInt_n480_ds_06.txt	366654.00		363701.600	2524.378		21.269	0.260
RanInt_n480_ds_07.txt	364615.00		361595.400	3898.363		21.567	0.568
RanInt_n480_ds_08.txt	366821.00		365049.000	1323.653		21.261	0.401
RanInt_n480_ds_09.txt	364134.00		361913.200	2115.880		21.232	0.331
RanInt_n480_ds_10.txt	371714.00		369145.600	2192.413		21.309	0.208
RanInt_n480_ss_01.txt	356708.00		351935.800	3448.524		11.665	0.689
RanInt_n480_ss_02.txt	355182.00		353795.000	1773.270		11.264	0.455
RanInt_n480_ss_03.txt	354861.00		352448.200	1693.476		11.181	0.288
RanInt_n480_ss_04.txt	354873.00		352293.400	2587.284		11.102	0.259
RanInt_n480_ss_05.txt	353995.00		352988.600	838.836		11.602	0.365
RanInt_n480_ss_06.txt	355868.00		352184.800	2611.073		11.387	0.355
RanInt_n480_ss_07.txt	355168.00		351836.800	2995.058		11.226	0.478
RanInt_n480_ss_08.txt	355150.00		352701.200	1733.600		11.207	0.258
RanInt_n480_ss_09.txt	353592.00		352067.800	1231.258		11.208	0.185
RanInt_n480_ss_10.txt	354324.00		352908.600	1302.715		11.364	0.102
RanInt_n960_ds_01.txt	1171927.00		1164652.400	4190.730		46.173	0.568
RanInt_n960_ds_02.txt	1170872.00		1167324.200	1874.458		45.701	0.116
RanInt_n960_ds_03.txt	1173051.00		1166529.200	4232.700		46.075	0.571
RanInt_n960_ds_04.txt	1173039.00		1166533.800	5775.973		45.925	0.588
RanInt_n960_ds_05.txt	1170065.00		1157831.600	8411.880		46.968	1.151
RanInt_n960_ds_06.txt	1168832.00		1159010.200	7797.245		46.943	0.985
RanInt_n960_ds_07.txt	1169321.00		1165612.600	2069.839		45.790	0.258
RanInt_n960_ds_08.txt	1168793.00		1159245.600	5100.576		46.333	0.608
RanInt_n960_ds_09.txt	1168389.00		1161465.800	5898.929		46.453	0.348
RanInt_n960_ds_10.txt	1171852.00		1164754.000	5632.055		46.415	0.458
RanInt_n960_ss_01.txt	1144808.00		1140097.000	2838.221		24.678	0.653
RanInt_n960_ss_02.txt	1146846.00		1141797.400	3828.156		24.300	0.700
RanInt_n960_ss_03.txt	1147767.00		1142657.600	4115.628		24.686	0.589
RanInt_n960_ss_04.txt	1146682.00		1143271.000	3932.620		24.373	0.506
RanInt_n960_ss_05.txt	1147640.00		1143823.800	2939.743		24.227	0.401
RanInt_n960_ss_06.txt	1148880.00		1143504.200	5146.776		24.400	0.812
RanInt_n960_ss_07.txt	1148145.00		1137471.800	7807.429		25.010	0.698
RanInt_n960_ss_08.txt	1146706.00		1137811.400	7367.490		24.580	0.654
RanInt_n960_ss_09.txt	1149113.00		1141812.200	4837.975		24.310	0.595
RanInt_n960_ss_10.txt	1146046.00		1142244.200	4619.075		24.469	0.432
RanReal_n120_ds_01.txt	48084.60		47720.860	359.385		4.708	0.162
RanReal_n120_ds_02.txt	48437.97		48025.853	248.345		4.636	0.089
RanReal_n120_ds_03.txt	47590.92		47186.873	322.467		4.759	0.157
RanReal_n120_ds_04.txt	47880.57		47526.490	245.537		4.671	0.199
RanReal_n120_ds_05.txt	47311.19		46948.017	328.776		4.653	0.081
RanReal_n120_ds_06.txt	48304.97		47763.919	413.424		4.594	0.058
RanReal_n120_ds_07.txt	48237.38		47459.693	655.447		4.673	0.194
RanReal_n120_ds_08.txt	47616.26		47411.697	126.467		4.733	0.106
RanReal_n120_ds_09.txt	48197.53		47935.752	240.786		4.608	0.091
RanReal_n120_ds_10.txt	47570.92		46871.449	420.810		4.663	0.109
RanReal_n120_ss_01.txt	45396.07		44950.289	310.200		2.510	0.058
RanReal_n120_ss_02.txt	45197.04		44659.653	390.720		2.570	0.144
RanReal_n120_ss_03.txt	45280.76		44774.400	595.672		2.527	0.144
RanReal_n120_ss_04.txt	45436.00		44880.435	412.816		2.416	0.046
RanReal_n120_ss_05.txt	44659.26		44193.951	494.628		2.474	0.105
RanReal_n120_ss_06.txt	45023.78		44757.320	178.576		2.404	0.035
RanReal_n120_ss_07.txt	44899.91		44504.594	351.468		2.413	0.089
RanReal_n120_ss_08.txt	45324.43		44981.410	226.486		2.379	0.043
RanReal_n120_ss_09.txt	45811.62		44940.352	671.205		2.529	0.165
RanReal_n120_ss_10.txt	45265.77		44533.930	430.206		2.515	0.119
RanReal_n240_ds_01.txt	152423.15		151183.644	1061.708		10.103	0.212
RanReal_n240_ds_02.txt	153221.92		151971.261	980.080		10.206	0.244
RanReal_n240_ds_03.txt	152231.86		151609.648	637.322		10.073	0.330
RanReal_n240_ds_04.txt	153966.75		153106.719	671.075		10.057	0.253
RanReal_n240_ds_05.txt	151313.62		150037.206	987.010		10.257	0.339
RanReal_n240_ds_06.txt	154566.09		153050.641	902.795		10.107	0.146
RanReal_n240_ds_07.txt	152662.73		151180.466	824.221		10.044	0.121
RanReal_n240_ds_08.txt	152029.29		150138.353	1360.641		10.136	0.173
RanReal_n240_ds_09.txt	152264.51		151059.220	1222.528		10.062	0.207
RanReal_n240_ds_10.txt	151825.49		150273.878	1245.814		10.061	0.174
RanReal_n240_ss_01.txt	146745.06		146054.127	564.253		5.447	0.180
RanReal_n240_ss_02.txt	147277.25		146592.202	619.387		5.345	0.169
RanReal_n240_ss_03.txt	147942.14		147101.451	620.852		5.337	0.199
RanReal_n240_ss_04.txt	147410.66		146745.563	546.848		5.440	0.142
RanReal_n240_ss_05.txt	146299.80		145436.218	932.273		5.372	0.287
RanReal_n240_ss_06.txt	148557.20		147041.870	833.261		5.468	0.278
RanReal_n240_ss_07.txt	148427.62		146948.974	862.715		5.281	0.174
RanReal_n240_ss_08.txt	147335.80		146106.421	1321.752		5.552	0.366
RanReal_n240_ss_09.txt	146367.20		146185.034	179.989		5.506	0.205
RanReal_n240_ss_10.txt	146673.06		145758.494	737.792		5.642	0.353
RanReal_n480_ds_01.txt	361782.61		359414.494	1600.809		21.426	0.144
RanReal_n480_ds_02.txt	362242.89		360706.179	1128.324		21.350	0.206
RanReal_n480_ds_03.txt	365367.76		363610.396	1933.133		21.413	0.318
RanReal_n480_ds_04.txt	366893.76		365177.202	1446.127		21.200	0.208
RanReal_n480_ds_05.txt	364209.18		361896.708	1592.040		21.278	0.225
RanReal_n480_ds_06.txt	365312.54		363337.140	1555.281		21.392	0.214
RanReal_n480_ds_07.txt	363929.08		362623.807	1233.500		21.181	0.252
RanReal_n480_ds_08.txt	368123.36		364233.335	2341.963		21.396	0.452
RanReal_n480_ds_09.txt	365164.91		360152.546	4019.121		21.470	0.576
RanReal_n480_ds_10.txt	369429.92		366158.953	2483.914		21.479	0.293
RanReal_n480_ss_01.txt	353801.20		351116.655	2608.147		11.205	0.354
RanReal_n480_ss_02.txt	353656.70		351674.357	2165.443		11.330	0.234
RanReal_n480_ss_03.txt	353695.51		350587.222	1871.280		11.396	0.309
RanReal_n480_ss_04.txt	352216.34		349330.148	2587.161		11.413	0.344
RanReal_n480_ss_05.txt	353359.20		351093.852	2190.023		11.408	0.223
RanReal_n480_ss_06.txt	354360.38		351569.799	2315.475		11.330	0.351
RanReal_n480_ss_07.txt	355031.83		354155.614	835.291		11.220	0.192
RanReal_n480_ss_08.txt	354231.10		351899.631	1961.948		11.265	0.282
RanReal_n480_ss_09.txt	354064.16		352026.159	2174.383		11.125	0.374
RanReal_n480_ss_10.txt	355231.27		352765.405	2160.658		11.157	0.155
RanReal_n960_ds_01.txt	1165742.77		1161009.271	2977.726		46.762	0.823
RanReal_n960_ds_02.txt	1172375.67		1164081.645	6466.149		47.050	0.890
RanReal_n960_ds_03.txt	1166427.33		1159625.519	6543.322		42.097	4.818
RanReal_n960_ds_04.txt	1170830.98		1168294.931	2084.782		36.690	0.650
RanReal_n960_ds_05.txt	1169161.31		1160325.308	5007.754		36.998	0.784
RanReal_n960_ds_06.txt	1164755.68		1159802.947	3326.989		37.667	0.614
RanReal_n960_ds_07.txt	1169283.83		1159730.244	6727.121		38.722	1.036
RanReal_n960_ds_08.txt	1164792.21		1159209.379	4432.305		36.687	1.542
RanReal_n960_ds_09.txt	1164842.51		1159973.602	4508.276		36.355	0.802
RanReal_n960_ds_10.txt	1170208.23		1167358.173	3545.271		35.660	0.328
RanReal_n960_ss_01.txt	1145099.40		1141698.231	3535.573		19.350	0.626
RanReal_n960_ss_02.txt	1148953.54		1139567.314	7947.900		19.330	0.947
RanReal_n960_ss_03.txt	1147466.50		1143203.004	4139.746		19.314	0.501
RanReal_n960_ss_04.txt	1145464.17		1142303.698	3230.537		19.492	0.288
RanReal_n960_ss_05.txt	1144147.48		1136353.304	5613.735		19.627	0.368
RanReal_n960_ss_06.txt	1143451.98		1140914.293	2404.789		19.432	0.358
RanReal_n960_ss_07.txt	1144590.92		1136317.824	6410.302		20.542	0.405
RanReal_n960_ss_08.txt	1143665.81		1138149.455	3684.931		20.293	1.080
RanReal_n960_ss_09.txt	1146630.81		1144200.934	2502.181		19.880	0.332
