Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

Geo_n960_ds_06.txt	3143305.36		3139757.047	2227.008		107.316	0.099
Geo_n960_ds_07.txt	1300037.32		1296089.746	2534.249		106.922	0.169
Geo_n960_ds_08.txt	1721004.08		1716444.240	3249.739		107.295	0.245
Geo_n960_ds_09.txt	1891866.56		1888653.585	3996.635		106.623	0.181
Geo_n960_ds_10.txt	2613112.10		2609452.690	3364.762		107.251	0.213
Geo_n960_ss_01.txt	3251059.22		3250902.089	88.205		55.682	0.096
Geo_n960_ss_02.txt	1661952.07		1661924.736	22.202		55.907	0.149
Geo_n960_ss_03.txt	3248266.75		3248147.563	80.760		55.543	0.175
Geo_n960_ss_04.txt	3510927.24		3510753.539	93.068		55.771	0.034
Geo_n960_ss_05.txt	2262438.73		2262246.748	119.721		55.634	0.072
Geo_n960_ss_06.txt	3066435.77		3066263.544	110.742		55.801	0.073
Geo_n960_ss_07.txt	1256808.84		1256779.667	22.097		55.910	0.402
Geo_n960_ss_08.txt	1672457.30		1672371.364	49.190		55.971	0.077
Geo_n960_ss_09.txt	1833706.72		1833593.070	78.329		56.058	0.090
Geo_n960_ss_10.txt	2526386.02		2526234.074	138.719		56.033	0.145
RanInt_n120_ds_01.txt	48710.00		48410.400	254.459		10.696	0.015
RanInt_n120_ds_02.txt	49312.00		48698.200	339.597		10.747	0.032
RanInt_n120_ds_03.txt	47902.00		47411.800	440.905		10.658	0.021
RanInt_n120_ds_04.txt	48577.00		48095.000	306.489		10.720	0.026
RanInt_n120_ds_05.txt	48010.00		47514.000	542.575		10.599	0.019
RanInt_n120_ds_06.txt	47614.00		47331.800	330.621		10.709	0.024
RanInt_n120_ds_07.txt	48064.00		47858.800	148.988		10.758	0.062
RanInt_n120_ds_08.txt	48537.00		48081.200	254.329		10.686	0.036
RanInt_n120_ds_09.txt	48415.00		47764.600	535.787		10.621	0.055
RanInt_n120_ds_10.txt	48184.00		47766.200	278.811		10.699	0.048
RanInt_n120_ss_01.txt	46163.00		45449.400	427.879		5.547	0.037
RanInt_n120_ss_02.txt	45819.00		45523.200	210.234		5.536	0.015
RanInt_n120_ss_03.txt	45478.00		45204.800	163.034		5.491	0.019
RanInt_n120_ss_04.txt	45565.00		45333.000	141.496		5.532	0.022
RanInt_n120_ss_05.txt	45254.00		44862.600	239.139		5.507	0.037
RanInt_n120_ss_06.txt	44999.00		44586.600	332.983		5.542	0.043
RanInt_n120_ss_07.txt	45408.00		44775.400	343.269		5.512	0.026
RanInt_n120_ss_08.txt	45760.00		45268.000	385.101		5.508	0.025
RanInt_n120_ss_09.txt	45837.00		45383.200	362.630		5.545	0.041
RanInt_n120_ss_10.txt	45819.00		45439.600	193.958		5.552	0.028
RanInt_n240_ds_01.txt	152807.00		152412.400	500.080		23.117	0.083
RanInt_n240_ds_02.txt	152888.00		151950.200	534.459		23.020	0.039
RanInt_n240_ds_03.txt	152631.00		151784.200	594.531		23.032	0.063
RanInt_n240_ds_04.txt	154661.00		154323.000	176.498		23.264	0.057
RanInt_n240_ds_05.txt	152945.00		152480.800	515.610		22.957	0.090
RanInt_n240_ds_06.txt	153657.00		152974.800	363.790		23.162	0.084
RanInt_n240_ds_07.txt	151892.00		151432.800	317.281		23.012	0.066
RanInt_n240_ds_08.txt	151145.00		150647.000	367.694		23.019	0.087
RanInt_n240_ds_09.txt	152386.00		151380.800	632.035		23.030	0.060
RanInt_n240_ds_10.txt	152906.00		152066.000	751.001		23.132	0.072
RanInt_n240_ss_01.txt	148886.00		148505.200	270.640		11.947	0.093
RanInt_n240_ss_02.txt	148085.00		147237.000	973.338		12.007	0.027
RanInt_n240_ss_03.txt	148800.00		148278.400	427.129		11.940	0.023
RanInt_n240_ss_04.txt	149274.00		148324.400	534.055		11.938	0.049
RanInt_n240_ss_05.txt	149095.00		148489.800	498.055		11.928	0.060
RanInt_n240_ss_06.txt	148582.00		147449.200	809.707		11.977	0.056
RanInt_n240_ss_07.txt	148326.00		148203.400	129.239		11.836	0.055
RanInt_n240_ss_08.txt	147890.00		147014.800	516.321		11.959	0.035
RanInt_n240_ss_09.txt	148986.00		147925.000	555.353		11.918	0.022
RanInt_n240_ss_10.txt	148716.00		148215.600	526.750		11.904	0.067
