Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

RanInt_n120_ds_04.txt	48100.00		47622.800	274.161		11.080	0.093
RanInt_n120_ds_05.txt	47585.00		47269.400	296.344		11.185	0.197
RanInt_n120_ds_06.txt	47538.00		47076.600	241.425		11.089	0.112
RanInt_n120_ds_07.txt	47953.00		47525.400	511.474		11.016	0.183
RanInt_n120_ds_08.txt	48264.00		48037.400	246.757		11.054	0.097
RanInt_n120_ds_09.txt	48286.00		47878.000	288.834		10.999	0.088
RanInt_n120_ds_10.txt	48405.00		47639.800	463.644		11.052	0.057
RanInt_n120_ss_01.txt	45715.00		45436.400	193.787		5.690	0.114
RanInt_n120_ss_02.txt	45840.00		45551.600	169.588		5.830	0.085
RanInt_n120_ss_03.txt	45729.00		44913.200	492.412		5.888	0.201
RanInt_n120_ss_04.txt	45735.00		45304.400	284.937		5.888	0.085
RanInt_n120_ss_05.txt	45282.00		44943.600	291.642		5.798	0.131
RanInt_n120_ss_06.txt	44871.00		44574.800	221.620		5.699	0.063
RanInt_n120_ss_07.txt	45049.00		44605.600	331.107		5.832	0.100
RanInt_n120_ss_08.txt	45496.00		45151.400	265.772		5.740	0.032
RanInt_n120_ss_09.txt	45730.00		45151.800	295.129		5.877	0.116
RanInt_n120_ss_10.txt	45725.00		45293.400	277.199		5.739	0.044
RanInt_n240_ds_01.txt	152346.00		151410.800	701.412		24.003	0.168
RanInt_n240_ds_02.txt	151664.00		151407.800	283.601		23.871	0.254
RanInt_n240_ds_03.txt	152360.00		151536.200	608.509		23.846	0.147
RanInt_n240_ds_04.txt	154444.00		153238.200	908.734		23.845	0.340
RanInt_n240_ds_05.txt	152562.00		151785.000	507.203		23.671	0.156
RanInt_n240_ds_06.txt	152491.00		151658.800	879.558		23.897	0.171
RanInt_n240_ds_07.txt	152634.00		151108.800	826.317		23.902	0.300
RanInt_n240_ds_08.txt	151473.00		150640.400	625.218		23.879	0.126
RanInt_n240_ds_09.txt	152700.00		151331.000	855.483		23.881	0.278
RanInt_n240_ds_10.txt	151996.00		150910.000	786.414		23.663	0.102
RanInt_n240_ss_01.txt	148844.00		147779.000	629.207		12.250	0.215
RanInt_n240_ss_02.txt	148076.00		146744.600	735.284		12.444	0.203
RanInt_n240_ss_03.txt	148441.00		147564.200	564.611		12.365	0.215
RanInt_n240_ss_04.txt	147989.00		146940.600	1107.459		12.513	0.212
RanInt_n240_ss_05.txt	148045.00		147485.600	485.814		12.560	0.188
RanInt_n240_ss_06.txt	148020.00		147214.600	644.144		12.579	0.232
RanInt_n240_ss_07.txt	148101.00		147261.000	547.217		12.485	0.274
RanInt_n240_ss_08.txt	147598.00		146872.600	638.755		12.546	0.155
